Wavelength,7-AAD EM,7-AAD AB,Alexa Fluor 488 EM,Alexa Fluor 488 EX,Alexa Fluor 594 EM,Alexa Fluor 594 EX,Alexa Fluor 647 EM,Alexa Fluor 647 EX,Alexa Fluor 700 EM,Alexa Fluor 700 EX,Annexin-V-FLUOS EM,Annexin-V-FLUOS EX,APC (allophycocyanin) EM,APC (allophycocyanin) AB,APC/Cy7 EM,APC/Cy7 EX,APC/Fire-750 EM,APC/Fire-750 EX,ATTO 488 EM,ATTO 488 AB,BD Horizon BUV395 EM,BD Horizon BUV395 EX,BD Horizon BUV496 EM,BD Horizon BUV496 EX,BD Horizon BUV563 EM,BD Horizon BUV563 EX,BD Horizon BUV661 EM,BD Horizon BUV661 EX,BD Horizon BUV737 EM,BD Horizon BUV737 EX,BD Horizon BUV805 EM,BD Horizon BUV805 EX,Brilliant Violet 421 EM,Brilliant Violet 421 EX,Brilliant Violet 480 EM,Brilliant Violet 480 AB,Brilliant Violet 510 EM,Brilliant Violet 510 EX,Brilliant Violet 570 EM,Brilliant Violet 570 EX,Brilliant Violet 605 EM,Brilliant Violet 605 EX,Brilliant Violet 650 EM,Brilliant Violet 650 EX,Brilliant Violet 711 EM,Brilliant Violet 711 EX,Brilliant Violet 785 EM,Brilliant Violet 785 EX,Brilliant Violet 786 EM,Brilliant Violet 786 EX,Cy-Chrome EM,Cy-Chrome EX,Cy3 EM,Cy3 EX,Cy5.5 EM,Cy5.5 AB,DAPI EM,DAPI EX,DyLight 488 EM,DyLight 488 EX,DyLight 649 EM,DyLight 649 EX,eFluor 450 EM,eFluor 450 EX,eFluor 506 EM,eFluor 506 EX,eFluor 660 EM,eFluor 660 EX,Fluorescein (FITC) EM,Fluorescein (FITC) EX,mNeonGreen EM,mNeonGreen EX,Pacific Blue EM,Pacific Blue EX,"PE (R-PE, R-phycoerythrin) EM","PE (R-PE, R-phycoerythrin) EX",PE-Cy5 EM,PE-Cy5 EX,PE-Cy7 EM,PE-Cy7 AB,PE/Dazzle 594 EM,PE/Dazzle 594 EX,PE-eFluor 610 EM,PE-eFluor 610 EX,PE-Texas Red EM,PE-Texas Red EX,PerCP EM,PerCP AB,PerCP-Cy5.5 EM,PerCP-Cy5.5 AB,PerCP-eFluor 710 EM,PerCP-eFluor 710 EX,pHrodo Green EM,pHrodo Green AB,pHrodo Red EM,pHrodo Red EX,Super Bright 645 EM,Super Bright 645 EX,Zombie Aqua EM,Zombie Aqua EX,Zombie UV EM,Zombie UV EX,APC-Vio 770 EM,APC-Vio 770 EX,PE-Fire 640 EM,PE-Fire 640 EX,PE-Fire 700 EM,PE-Fire 700 EX,PE-Fire 810 EM,PE-Fire 810 EX,PE-Vio 615 EM,PE-Vio 615 EX,PerCP-Vio 700 EM,PerCP-Vio 700 EX,SNIR685 EM,SNIR685 EX,Spark YG 570 EM,Spark YG 570 EX,BUV615 EM,BUV615 EX,eVolve 655 EM,eVolve 655 EX
432,,0.151,,0.0561,,0.0294,,,,0.0224,,0.0875,,,,,,,,0.0494329,0.424,,0.02,0.104,0.07,0.01,0.14,0.03,0.01,0.02,0.23,0.02,0.51,0.02,0,0.976999998,0.01,0.49,0.12,0.02,0.06,0.02,0.1,0.03,0.03,0.03,0.15,0.03,0.15,0.03,,0.0203,,0.006,,,0.7506,0.0004,,0.0773,,,0.5766,0.1614,0.0038,0.8985,,0.011,,0.0875,,0.0544,0.3036,0.2716,,0.0216,,0.0203,,0.0325,,0.034,0,0.0218,,0.0363,,0.7701,,0.7932,,0.7713,,0.0531,,0.0314,0.0931,0.1746,0,0.17,0.69,0,0,0,,0.05,,,,0.05,0,0.04,0,0.76,,,,0.01,0.07,0.01,0,0.83
433,,0.1531,,0.059,,0.0301,,,,0.0219,,0.0901,,,,,,,,0.051987012,0.406,,0.02,0.106,0.06,0.01,0.14,0.03,0.01,0.02,0.22,0.02,0.47,0.01,0,0.981999993,0.02,0.46,0.11,0.01,0.05,0.01,0.09,0.03,0.03,0.02,0.14,0.02,0.14,0.02,,0.0215,,0.0073,,,0.7714,0,,0.0814,,,0.6265,0.1393,0.0035,0.8859,,0.0116,,0.0901,,0.0576,0.34,0.2438,,0.0232,,0.0215,,0.0332,,0.036,0,0.0224,,0.0379,,0.7924,,0.8027,,0.7945,,0.0557,,0.0307,0.0906,0.1414,0,0.16,0.72,0,0,0,,0.06,,,,0.05,0,0.04,0,0.78,,,,0.01,0.08,0.01,0,0.82
434,,0.1565,,0.0619,,0.0281,,,,0.0214,,0.0956,,,,,,,,0.054800865,0.388,,0.02,0.108,0.06,0.01,0.13,0.03,0.01,0.02,0.21,0.02,0.43,0.01,0,0.986999989,0.02,0.43,0.09,0.01,0.05,0.01,0.09,0.03,0.03,0.02,0.13,0.02,0.13,0.02,,0.0227,,0.0079,,,0.7905,,,0.0856,,,0.6816,0.1199,0.0036,0.8686,,0.011,,0.0956,,0.0612,0.3788,0.2187,,0.0243,,0.0227,,0.034,,0.038,0,0.0236,,0.0387,,0.8132,,0.8117,,0.8156,,0.0586,,0.0299,0.0869,0.1119,0,0.14,0.74,0,0,0,,0.06,,,,0.05,0,0.04,0,0.78,,,,0.01,0.08,0.01,0,0.81
435,,0.1591,,0.0651,,0.0288,,,,0.0207,,0.1012,,,,,,,,0.057584416,0.37,,0.02,0.11,0.06,0.01,0.12,0.03,0.01,0.02,0.21,0.02,0.4,0.01,0,0.99000001,0.02,0.4,0.09,0.01,0.05,0.01,0.08,0.02,0.03,0.02,0.13,0.01,0.13,0.01,,0.0237,,0.0078,,,0.808,,,0.0902,,,0.7324,0.1022,0.0037,0.8528,,0.0101,,0.1012,,0.0649,0.4185,0.1947,,0.0258,,0.0237,,0.0349,,0.04,0,0.0249,,0.0391,,0.8325,,0.8217,,0.8348,,0.0615,,0.0292,0.0838,0.0886,0.01,0.13,0.76,0,0,0,,0.06,,,,0.05,0,0.04,0,0.79,,,,0.01,0.08,0.01,0,0.81
436,,0.1633,,0.0681,,0.0272,,,,0.0203,,0.1024,,,,,,,,0.060714286,0.358,,0.02,0.112,0.06,0.01,0.12,0.03,0.01,0.02,0.19,0.02,0.38,0,0,0.992999971,0.03,0.37,0.09,0,0.04,0.01,0.08,0.02,0.03,0.02,0.12,0.01,0.12,0.01,,0.0248,,0.0088,,,0.8209,,,0.0946,,,0.779,0.0868,0.0038,0.8339,,0.011,,0.1024,,0.0684,0.4578,0.1739,,0.0272,,0.0248,,0.0361,,0.042,0,0.0272,,0.0408,,0.8491,,0.8306,,0.851,,0.0646,,0.0281,0.076,0.0704,0.01,0.12,0.79,0,0,0,,0.06,,,,0.06,0,0.04,0,0.83,,,,0.01,0.07,0.01,0,0.8
437,,0.1651,,0.0714,,0.0262,,,,0.0197,,0.1077,,,,,,,,0.063813854,0.346,,0.02,0.114,0.06,0.01,0.12,0.03,0.01,0.02,0.19,0.02,0.36,0,0,0.996999979,0.03,0.35,0.08,0,0.04,0,0.08,0.02,0.03,0.02,0.12,0.01,0.12,0.01,,0.0259,,0.0087,,,0.8373,,,0.1,,,0.8309,0.0726,0.0038,0.8085,,0.0112,,0.1077,,0.0726,0.499,0.1543,,0.0293,,0.0259,,0.037,,0.044,0,0.0286,,0.0422,,0.8616,,0.8381,,0.863,,0.0683,,0.0275,0.0737,0.0541,0.01,0.12,0.81,0,0,0,,0.06,,,,0.06,0,0.05,0,0.84,,,,0.01,0.07,0.01,0,0.78
438,,0.1678,,0.0747,,0.0264,,,,0.0193,,0.1122,,,,,,,,0.067082253,0.334,,0.02,0.116,0.06,0.01,0.12,0.03,0.01,0.02,0.19,0.02,0.35,0,0,0.999000013,0.03,0.32,0.09,0,0.04,0,0.08,0.02,0.03,0.01,0.12,0.01,0.12,0.01,,0.0277,,0.0095,,,0.8478,,,0.1061,,,0.8662,0.0606,0.0039,0.7934,,0.0106,,0.1122,,0.0767,0.5431,0.1362,,0.0307,,0.0277,,0.0385,,0.046,0,0.0297,,0.0434,,0.8708,,0.8443,,0.8725,,0.072,,0.027,0.0676,0.0393,0.01,0.11,0.83,0,0,0,,0.06,,,,0.06,0,0.05,0,0.85,,,,0.01,0.06,0.01,0,0.78
439,,0.1709,,0.0782,,0.0257,,,,0.0191,,0.1196,,,,,,,,0.070584418,0.322,,0.02,0.118,0.06,0.01,0.11,0.03,0.01,0.02,0.18,0.02,0.35,0,0,1,0.04,0.3,0.09,0,0.04,0,0.08,0.02,0.03,0.01,0.12,0.01,0.12,0.01,,0.0302,,0.0097,,,0.8569,,,0.1119,,,0.9004,0.0503,0.0043,0.7755,,0.0103,,0.1196,,0.0815,0.5882,0.1181,,0.0327,,0.0302,,0.04,,0.048,0,0.0312,,0.0437,,0.8775,,0.85,,0.8786,,0.0756,,0.0259,0.0628,0.0343,0.01,0.1,0.85,0,0,0,,0.06,,,,0.06,0,0.05,0,0.85,,,,0.01,0.06,0.01,0,0.78
440,,0.1751,,0.0827,,0.0249,,,,0.0185,,0.1231,,,,,,,,0.074341993,0.31,,0.02,0.12,0.06,0.01,0.11,0.03,0.01,0.02,0.17,0.02,0.35,0,0,1,0.04,0.27,0.09,0,0.04,0,0.08,0.02,0.04,0.01,0.12,0.01,0.12,0.01,,0.0314,,0.0104,,,0.8698,,,0.1177,,,0.937,0.0419,0.0047,0.7533,,0.0105,,0.1231,,0.0861,0.6311,0.1048,,0.0348,,0.0314,,0.0417,,0.05,0,0.0334,,0.0473,,0.8811,,0.8545,,0.882,,0.0796,,0.025,0.0577,0.0278,0.02,0.09,0.87,0,0,0,,0.06,,,,0.07,0,0.05,0,0.86,,,,0.01,0.06,0.01,0,0.77
441,,0.1766,,0.0869,,0.0244,,,,0.0183,,0.1301,,,,,,,,0.077956712,0.296,,0.018,0.12,0.06,0.01,0.1,0.03,0.01,0.02,0.17,0.02,0.36,0,0,1,0.05,0.25,0.09,0,0.04,0,0.08,0.02,0.04,0.01,0.12,0.01,0.12,0.01,,0.0334,,0.0108,,,0.8966,,,0.124,,,0.9558,0.0339,0.0048,0.7368,,0.0112,,0.1301,,0.0908,0.6727,0.0912,,0.0368,,0.0334,,0.0437,,0.053,0,0.0356,,0.0498,,0.8817,,0.8572,,0.8819,,0.0838,,0.0243,0.0538,0.0188,0.02,0.08,0.89,0,0,0,,0.07,,,,0.07,0,0.05,0,0.86,,,,0.01,0.06,0.01,0,0.76
442,,0.1808,,0.0907,,0.0238,,,,0.018,,0.1324,,,,,,,,0.081848487,0.282,,0.016,0.12,0.06,0.01,0.1,0.03,0.01,0.02,0.16,0.02,0.37,0,0,0.999000013,0.05,0.23,0.09,0,0.04,0,0.08,0.02,0.04,0.02,0.13,0.01,0.13,0.01,,0.035,,0.0118,,,0.9129,,,0.1319,,,0.9646,0.0271,0.005,0.7072,,0.0105,,0.1324,,0.0959,0.7166,0.0815,,0.0391,,0.035,,0.0458,,0.056,0,0.0376,,0.0533,,0.8793,,0.86,,0.8786,,0.0882,,0.0237,0.0506,0.0164,0.02,0.08,0.9,0,0,0,,0.07,,,,0.07,0,0.05,0,0.85,,,,0.01,0.06,0.01,0,0.76
443,,0.1829,,0.0956,,0.0238,,,,0.0175,,0.1399,,,,,,,,0.0858355,0.268,,0.014,0.12,0.06,0.01,0.1,0.03,0.01,0.02,0.16,0.02,0.37,0,0,0.998000026,0.06,0.21,0.09,0,0.04,0,0.08,0.02,0.04,0.02,0.12,0.01,0.12,0.01,,0.0377,,0.0122,,,0.9132,,,0.1392,,,0.9851,0.0213,0.0056,0.69,,0.0096,,0.1399,,0.1011,0.7553,0.0699,,0.0415,,0.0377,,0.0478,,0.059,0,0.04,,0.0546,,0.8744,,0.8621,,0.8729,,0.0929,,0.0223,0.0499,0.0117,0.03,0.07,0.92,0,0,0,,0.07,,,,0.07,0,0.06,0,0.84,,,,0.01,0.06,0.01,0,0.75
444,,0.1864,,0.1006,,0.0239,,,,0.0172,,0.1428,,,,,,,,0.0902684,0.254,,0.012,0.12,0.06,0.01,0.09,0.03,0.01,0.02,0.15,0.02,0.38,0,0,0.995000005,0.07,0.19,0.09,0,0.04,0,0.08,0.02,0.04,0.02,0.13,0.01,0.13,0.01,,0.0399,,0.0129,,,0.9274,,,0.1479,,,0.9941,0.017,0.0059,0.6704,,0.0097,,0.1428,,0.1066,0.7904,0.0616,,0.0444,,0.0399,,0.0502,,0.062,0,0.0421,,0.0575,,0.8674,,0.8638,,0.8651,,0.0974,,0.0217,0.0469,0.0096,0.03,0.07,0.93,0,0,0,,0.07,,,,0.07,0,0.06,0,0.84,,,,0.01,0.06,0.01,0,0.74
445,,0.1895,,0.1052,,0.0242,,,,0.017,,0.1499,,,,,,,,0.094943724,0.24,,0.01,0.12,0.06,0.01,0.09,0.03,0.01,0.02,0.14,0.02,0.38,0,0.022700001,0.99000001,0.08,0.17,0.09,0,0.04,0,0.08,0.02,0.04,0.02,0.13,0,0.13,0,,0.0426,,0.0136,,,0.9437,,,0.1563,,,0.9981,0.0133,0.0068,0.6471,,0.0098,,0.1499,,0.1122,0.8253,0.0534,,0.0473,,0.0426,,0.0531,,0.065,0,0.0445,,0.0603,,0.8592,,0.865,,0.8558,,0.1021,,0.0211,0.0451,0.0075,0.04,0.06,0.94,0,0,0,,0.07,,,,0.08,0,0.06,0,0.84,,,,0.02,0.05,0.01,0,0.73
446,,0.1933,,0.1112,,0.0239,,,,0.0168,,0.1563,,,,,,,,0.100147187,0.232,,0.01,0.12,0.05,0.01,0.09,0.03,0.01,0.022,0.14,0.02,0.39,0,0.026699999,0.984000027,0.09,0.15,0.1,0,0.05,0,0.08,0.02,0.04,0.02,0.13,0.01,0.13,0.01,,0.0454,,0.0149,,,0.9437,,,0.1658,,,1,0.0103,0.007,0.6206,,0.0091,,0.1563,,0.1178,0.8571,0.0474,,0.0508,,0.0454,,0.0558,,0.068,0,0.0471,,0.0646,,0.8509,,0.8659,,0.8461,,0.1071,,0.0205,0.0436,0.0063,0.04,0.06,0.95,0,0,0,,0.08,,,,0.08,0,0.06,0,0.83,,,,0.02,0.05,0.01,0,0.73
447,,0.1971,,0.1174,,0.0244,,,,0.0165,,0.1657,,,,,,,,0.105852814,0.224,,0.01,0.12,0.05,0.01,0.08,0.03,0.01,0.024,0.13,0.02,0.4,0,0.029200001,0.976000011,0.1,0.14,0.09,0,0.05,0,0.09,0.02,0.04,0.02,0.13,0,0.13,0,,0.0493,,0.015,,,0.9508,,,0.1753,,,0.9931,0.0078,0.0077,0.5966,,0.0089,,0.1657,,0.1241,0.8879,0.0399,,0.0541,,0.0493,,0.0591,,0.071,0,0.0502,,0.0662,,0.8424,,0.8673,,0.8364,,0.1129,,0.0199,0.0442,0.0041,0.05,0.05,0.96,0,0,0,,0.08,,,,0.09,0,0.07,0,0.83,,,,0.02,0.05,0.01,0,0.72
448,,0.2018,,0.1235,,0.0245,,,,0.0161,,0.1703,,,,,,,,0.111965368,0.216,,0.01,0.12,0.05,0.01,0.08,0.03,0.01,0.026,0.13,0.02,0.39,0,0.037799999,0.966000021,0.11,0.12,0.09,0,0.05,0,0.09,0.02,0.04,0.02,0.13,0,0.13,0,,0.0519,,0.0163,,,0.9585,,,0.1876,,,0.984,0.0056,0.0083,0.5811,,0.0096,,0.1703,,0.1305,0.9149,0.0357,,0.0578,,0.0519,,0.0627,,0.074,0,0.0534,,0.0702,,0.8342,,0.8664,,0.8278,,0.118,,0.0193,0.0433,0.0027,0.05,0.04,0.97,0,0,0,,0.08,,,,0.09,0,0.07,0,0.83,,,,0.02,0.05,0.01,0,0.71
449,,0.2024,,0.1305,,0.0234,,,,0.016,,0.1803,,,,,,,,0.118792207,0.208,,0.01,0.12,0.05,0.01,0.08,0.03,0.01,0.028,0.12,0.02,0.39,0,0.045000002,0.953999996,0.12,0.11,0.09,0,0.04,0,0.08,0.01,0.04,0.02,0.12,0,0.12,0,,0.0554,,0.0175,,,0.9662,,,0.1985,,,0.9722,0.0037,0.0095,0.5575,,0.0097,,0.1803,,0.1369,0.9348,0.0297,,0.0616,,0.0554,,0.0664,,0.077,0,0.0572,,0.073,,0.827,,0.8664,,0.8202,,0.1235,,0.0186,0.0453,0.0046,0.06,0.04,0.98,0,0,0,,0.09,,,,0.09,0,0.07,0,0.82,,,,0.02,0.05,0.01,0,0.7
450,,0.2067,,0.1383,,0.0229,,,,0.0155,,0.1875,,0.0183,,0.03,,,,0.126333332,0.2,,0.01,0.12,0.04,0.01,0.07,0.03,0.01,0.03,0.11,0.02,0.39,0,0.055100001,0.939999998,0.13,0.1,0.09,0,0.04,0,0.08,0.01,0.04,0.02,0.12,0,0.12,0,,0.0589,,0.0183,,,0.9632,,,0.2104,,,0.9653,0.0025,0.0104,0.5435,,0.009,,0.1875,,0.144,0.9501,0.0266,,0.0661,,0.0589,,0.0707,,0.08,0,0.0611,,0.0771,,0.8206,,0.8669,,0.8133,,0.1303,,0.0186,0.0463,0.0024,0.07,0.04,0.98,0,0,0,,0.09,,0.14,,0.1,0,0.08,0,0.82,,,,0.02,0.04,0.01,0,0.69
451,,0.2109,,0.1459,,0.0234,,,,0.0152,,0.1972,,0.0179,,0.03,,,,0.134476189,0.19,,0.014,0.12,0.04,0.01,0.07,0.03,0.01,0.03,0.11,0.02,0.38,0,0.067199998,0.921999991,0.14,0.09,0.08,0,0.04,0,0.08,0.01,0.04,0.02,0.12,0,0.12,0,,0.0643,,0.0186,,,0.9701,,,0.2232,,,0.9436,0.0013,0.0111,0.5148,,0.0086,,0.1972,,0.1514,0.9646,0.0214,,0.071,,0.0643,,0.075,,0.087,0,0.065,,0.0811,,0.8159,,0.8674,,0.8078,,0.1366,,0.0185,0.0459,0.0026,0.08,0.03,0.99,0,0,0,,0.09,,0.15,,0.1,0,0.08,0,0.81,,,,0.03,0.04,0.01,0,0.69
452,,0.2129,,0.156,,0.0225,,,,0.0148,,0.2078,,0.0173,,0.03,,,,0.143510819,0.18,,0.018,0.12,0.04,0.01,0.07,0.03,0.01,0.03,0.11,0.02,0.36,0,0.081799999,0.902999997,0.15,0.08,0.08,0,0.04,0,0.08,0.01,0.04,0.02,0.11,0,0.11,0,,0.067,,0.0207,,,0.9748,,,0.2353,,,0.9214,0.0004,0.0124,0.4969,,0.0094,,0.2078,,0.1592,0.9773,0.019,,0.0761,,0.067,,0.0799,,0.094,0,0.0699,,0.0858,,0.8131,,0.8673,,0.8044,,0.1436,,0.0185,0.0469,0,0.08,0.03,0.99,0,0,0,,0.1,,0.16,,0.11,0,0.09,0,0.81,,,,0.03,0.04,0.01,0,0.68
453,,0.2159,,0.1643,,0.0238,,,,0.0146,,0.2193,,0.0167,,0.03,,,,0.152995668,0.17,,0.022,0.12,0.04,0.01,0.06,0.03,0.01,0.03,0.1,0.02,0.35,0,0.0955,0.880999982,0.16,0.07,0.08,0,0.04,0,0.08,0.01,0.04,0.02,0.11,0,0.11,0,,0.0723,,0.0218,,,0.9781,,,0.2484,,,0.9041,0,0.0134,0.4818,,0.0089,,0.2193,,0.1676,0.987,0.0173,,0.0817,,0.0723,,0.0849,,0.101,0,0.075,,0.0906,,0.8122,,0.8689,,0.8037,,0.1512,,0.0185,0.0472,0.0002,0.09,0.03,1,0,0,0,,0.1,,0.17,,0.11,0,0.09,0,0.81,,,,0.02,0.04,0.01,0,0.67
454,,0.2195,,0.1746,,0.0226,,,,0.0141,,0.2314,,0.0162,,0.03,,,,0.163086575,0.16,,0.026,0.12,0.04,0.01,0.06,0.03,0.01,0.03,0.1,0.01,0.34,0,0.111000001,0.855000019,0.18,0.06,0.08,0,0.04,0,0.07,0.01,0.04,0.02,0.1,0,0.1,0,,0.0779,,0.0243,,,0.9927,,,0.2623,,,0.8774,0,0.0158,0.4559,,0.008,,0.2314,,0.1764,0.9948,0.0154,,0.0877,,0.0779,,0.0908,,0.108,0,0.0815,,0.0956,,0.8128,,0.8699,,0.8049,,0.1587,,0.0187,0.0503,0.0029,0.1,0.03,1,0,0,0,,0.11,,0.18,,0.12,0,0.1,0,0.81,,,,0.03,0.05,0.01,0,0.67
455,,0.2231,,0.1847,,0.0228,,,,0.0142,,0.2425,,0.0158,,0.03,,,,0.17363203,0.15,,0.03,0.12,0.04,0.01,0.06,0.02,0.01,0.03,0.09,0.01,0.32,0,0.131999999,0.827000022,0.19,0.06,0.07,0,0.04,0,0.07,0.01,0.03,0.02,0.1,0,0.1,0,,0.0833,,0.0252,,,0.9883,,,0.2754,,,0.8469,0,0.0175,0.4438,,0.0079,,0.2425,,0.1858,1,0.0137,,0.0943,,0.0833,,0.0969,,0.115,0,0.0875,,0.1026,,0.815,,0.8731,,0.8079,,0.1681,,0.019,0.0502,0,0.11,0.03,1,0,0,0,,0.11,,0.19,,0.13,0,0.11,0,0.81,,,,0.03,0.05,0.01,0,0.65
456,,0.2267,,0.196,,0.0243,,,,0.0139,,0.2543,,0.0151,,0.03,,,,0.184458871,0.146,,0.04,0.116,0.03,0.01,0.06,0.02,0.01,0.03,0.09,0.01,0.3,0,0.152999997,0.796000004,0.21,0.05,0.07,0,0.03,0,0.06,0.01,0.03,0.02,0.09,0,0.09,0,,0.0895,,0.0261,,,0.993,,,0.2891,,,0.8283,0,0.0202,0.4251,,0.0082,,0.2543,,0.1961,0.9958,0.0119,,0.1007,,0.0895,,0.1035,,0.122,0,0.0932,,0.1079,,0.8196,,0.8766,,0.8128,,0.1777,,0.0194,0.0491,0.001,0.12,0.02,1,0,0,0,,0.12,,0.21,,0.13,0,0.11,0,0.81,,,,0.03,0.04,0.01,0,0.65
457,,0.2312,,0.2068,,0.0237,,,,0.0135,,0.2687,,0.0146,,0.03,,,,0.196034628,0.142,,0.05,0.112,0.03,0.01,0.06,0.02,0.01,0.03,0.09,0.01,0.28,0,0.178000003,0.763000011,0.22,0.04,0.07,0,0.03,0,0.06,0.01,0.03,0.02,0.09,0.01,0.09,0.01,,0.097,,0.0274,,,0.9957,,,0.3026,,,0.804,0,0.0221,0.4038,,0.0079,,0.2687,,0.2065,0.9936,0.0108,,0.1083,,0.097,,0.1101,,0.129,0,0.0992,,0.1142,,0.8247,,0.881,,0.8187,,0.1871,,0.0199,0.0491,0.0002,0.14,0.02,1,0,0,0,,0.13,,0.22,,0.14,0,0.12,0,0.82,,,,0.04,0.04,0.01,0,0.64
458,,0.2343,,0.2194,,0.0237,,,,0.0131,,0.2822,,0.0141,,0.03,,,,0.207896102,0.138,,0.06,0.108,0.03,0.01,0.05,0.02,0.01,0.03,0.08,0.01,0.26,0,0.209999993,0.726999998,0.24,0.04,0.07,0,0.03,0,0.06,0.01,0.03,0.02,0.08,0.01,0.08,0.01,,0.1029,,0.0291,,,0.9879,,,0.3163,,,0.7765,0,0.0247,0.3879,,0.008,,0.2822,,0.2178,0.9865,0.0099,,0.1159,,0.1029,,0.1172,,0.136,0,0.1052,,0.1232,,0.8313,,0.8866,,0.8257,,0.1979,,0.0202,0.0488,0,0.15,0.02,1,0,0,0,,0.13,,0.24,,0.15,0,0.13,0,0.82,,,,0.04,0.04,0.01,0,0.63
459,,0.2386,,0.2309,,0.0236,,,,0.0131,,0.2959,,0.0135,,0.03,,,,0.220160171,0.134,,0.07,0.104,0.03,0.01,0.05,0.02,0.01,0.03,0.08,0.01,0.25,0,0.239999995,0.689999998,0.25,0.04,0.06,0,0.03,0,0.05,0.01,0.03,0.02,0.07,0,0.07,0,,0.1107,,0.0307,,,0.9932,,,0.3299,,,0.7588,0,0.0283,0.3626,,0.0077,,0.2959,,0.2297,0.978,0.0082,,0.1241,,0.1107,,0.1251,,0.143,0,0.1126,,0.1307,,0.8383,,0.8906,,0.833,,0.2094,,0.0214,0.0492,0,0.16,0.02,0.99,0,0,0,,0.14,,0.25,,0.16,0,0.13,0,0.82,,,,0.04,0.03,0.01,0,0.62
460,,0.243,,0.2439,,0.0253,,,,0.0127,,0.3097,,0.013,,0.03,,,,0.232675324,0.13,,0.08,0.1,0.03,0.01,0.05,0.02,0.01,0.03,0.08,0.01,0.22,0,0.275000006,0.65200001,0.27,0.03,0.05,0,0.02,0,0.05,0.01,0.03,0.02,0.07,0.01,0.07,0.01,,0.1187,,0.0325,,,0.9941,,,0.3426,,,0.7298,0,0.0321,0.3479,,0.0082,,0.3097,,0.2421,0.9707,0.0071,,0.1325,,0.1187,,0.133,,0.15,0,0.1194,,0.1393,,0.846,,0.895,,0.8409,,0.2206,,0.0219,0.0486,0,0.18,0.02,0.99,0,0,0,,0.15,,0.27,,0.17,0,0.14,0,0.83,,,,0.04,0.03,0.01,0,0.61
461,,0.248,,0.2567,,0.0239,,,,0.0124,,0.3241,,0.0126,,0.03,,,,0.245294372,0.126,,0.094,0.096,0.03,0.01,0.05,0.02,0.01,0.032,0.08,0.01,0.2,0,0.312000006,0.611000001,0.28,0.03,0.05,0,0.02,0,0.05,0.01,0.03,0.02,0.07,0,0.07,0,,0.1278,,0.0341,,,1,,,0.3568,,,0.7096,0,0.0354,0.3389,,0.0074,,0.3241,,0.255,0.959,0.005,,0.1409,,0.1278,,0.1414,,0.159,0,0.128,,0.1485,,0.854,,0.9014,,0.8495,,0.2336,,0.0229,0.0467,0,0.19,0.02,0.99,0,0,0,,0.16,,0.29,,0.17,0,0.15,0,0.83,,,,0.05,0.03,0.01,0,0.6
462,,0.252,,0.2698,,0.0245,,,,0.0122,,0.3351,,0.012,,0.03,,,,0.257917746,0.122,,0.108,0.092,0.03,0.01,0.05,0.02,0.01,0.034,0.07,0.01,0.19,0,0.354000002,0.568000019,0.3,0.03,0.04,0,0.02,0,0.04,0,0.02,0.02,0.06,0.01,0.06,0.01,,0.136,,0.0357,,,0.9913,,,0.3689,,,0.6842,0,0.0387,0.3089,,0.0069,,0.3351,,0.2689,0.9443,0.0065,,0.1504,,0.136,,0.1498,,0.168,0,0.1356,,0.1561,,0.8624,,0.9046,,0.8584,,0.2463,,0.0246,0.0456,0,0.21,0.02,0.98,0,0,0,,0.16,,0.32,,0.18,0,0.16,0,0.83,,,,0.06,0.03,0.02,0,0.6
463,,0.2565,,0.2829,,0.0247,,,,0.0119,,0.3481,,0.0117,,0.03,,,,0.270398267,0.118,,0.122,0.088,0.03,0.01,0.04,0.02,0.01,0.036,0.07,0.01,0.17,0,0.398999989,0.524999976,0.32,0.02,0.04,0,0.02,0,0.04,0,0.02,0.02,0.06,0.01,0.06,0.01,,0.145,,0.0374,,,0.9989,,,0.3821,,,0.6605,0,0.0447,0.2992,,0.0076,,0.3481,,0.2835,0.9282,0.0045,,0.1591,,0.145,,0.1586,,0.177,0,0.1434,,0.1669,,0.8711,,0.9089,,0.8677,,0.2602,,0.0257,0.0443,0.0009,0.22,0.02,0.98,0,0,0,,0.17,,0.33,,0.19,0,0.17,0,0.84,,,,0.06,0.03,0.01,0,0.59
464,,0.2602,,0.2961,,0.025,,,,0.0114,,0.3606,,0.0114,,0.03,,,,0.282389611,0.114,,0.136,0.084,0.03,0.01,0.04,0.02,0.01,0.038,0.06,0.01,0.16,0,0.444000006,0.481999993,0.33,0.02,0.04,0,0.02,0,0.04,0,0.02,0.02,0.05,0.01,0.05,0.01,,0.154,,0.0413,,,0.9981,,,0.3954,,,0.6451,0,0.0517,0.2763,,0.0088,,0.3606,,0.2987,0.9129,0.0038,,0.1689,,0.154,,0.1672,,0.186,0,0.1523,,0.1748,,0.8806,,0.9105,,0.8771,,0.2733,,0.027,0.0428,0.0006,0.24,0.02,0.97,0,0,0,,0.18,,0.35,,0.2,0,0.17,0,0.88,,,,0.06,0.02,0.01,0,0.57
